item_type,title,creators,first_name,last_name,ean_isbn13,upc_isbn10,description,publisher,publish_date,group,tags,notes,price,length,number_of_discs,number_of_players,age_group,ensemble,aspect_ratio,esrb,rating,review,review_date,status,began,completed,added,copies
book,"The Oxford Book of English Verse, 1250-1918",,,,9780198121077,0198121075,"Chosen and Edited by Sir Arthur Quiller-Couch.  ""This edition published by book club associates 1968 by arrangement with oxford university press."" Blue cover with golden letters on the spine.","OUP Oxford",1963-03-26,,,,,1166,,,,,,,,,,,,,2021-05-14,1
book,"A Fire on the Moon (Penguin Modern Classics)","Norman Mailer",Norman,Mailer,9780141394961,014139496X,,"Penguin Classics",2014-06-05,,,,,432,,,,,,,,,,,,,2021-05-14,1
book,"The Mom Test","Rob Fitzpatrick",Rob,Fitzpatrick,9781492180746,1492180742,"The Mom Test is a quick, practical guide that will save you time, money, and heartbreak.  They say you shouldn't ask your mom whether your business is a good idea, because she loves you and will lie to you. This is technically true, but it misses the point. You shouldn't ask anyone if your business is a good idea. It's a bad question and everyone will lie to you at least a little . As a matter of fact, it's not their responsibility to tell you the truth. It's your responsibility to find it and it's worth doing right .  Talking to customers is one of the foundational skills of both Customer Development and Lean Startup. We all know we're supposed to do it, but nobody seems willing to admit that it's easy to screw up and hard to do right. This book is going to show you how customer conversations go wrong and how you can do better.","CreateSpace Independent Publishing Platform",2013-09-10,,,,,136,,,,,,,,,,,,,2021-05-14,1
book,"A History of Future Cities","Daniel Brook",Daniel,Brook,9780393348866,0393348865,"Every month, five million people move from the past to the future. Pouring into developing-world ins....","W. W. Norton &amp; Company",2014-05-20,,,,,480,,,,,,,,,,,,,2021-05-14,1
book,"John F. Kennedy","Robert Dallek",Robert,Dallek,9780141976587,0141976586,"Idolized by millions, John F. Kennedy became a twentieth-century icon during his tragically short life. But who lay beneath the legend? Robert Dallek's revelatory biography, now updated with a new afterword for the 50th anniversary of Kennedy's assassination, draws on newly opened files to let us see the real Kennedy in all his contradictions- his dramatic political struggles; the truth about his troubled marriage to Jackie and his obsessive womanizing; and the lifelong physical suffering behind his image of healthy vigour - so serious that he was administered last rites on several occasions. The result is a startling portrait of a bold, brave and truly human JFK. 'Easily the best modern account of JFK.' Guardian'A brilliant account of one of America's most charismatic twentieth-century presidents.' Sunday Telegraph'An intimate portrait . . . unexpected and important.' The New York Times'Vivid . . . engrossing . . . compelling.' Washington Post'This is the work to turn to . . . a book to recommend unreservedly.' Spectator'Nothing less than a masterpiece.' David Herbert Donald, Author of Lincoln'This is an Unfinished Life, but it could also be the last word.' Sunday Herald","Penguin Books, Limited",2013-11-07,,,,,894,,,,,,,,,,,,,2021-05-14,1
book,Liberalism,"Edmund Fawcett",Edmund,Fawcett,9780691168395,0691168393,"Liberalism dominates today's politics just as it decisively shaped the American and European past. This engrossing history of liberalism—the first in English for many decades—traces liberalism’s ideals, successes, and failures through the lives and ideas of a rich cast of European and American thinkers and politicians, from the early nineteenth century to today. An enlightening account of a vulnerable but critically important political creed, Liberalism provides the vital historical and intellectual background for hard thinking about liberal democracy’s future.","Princeton University Press",2015-09-22,,,,,496,,,,,,,,,,,,,2021-06-21,1
book,"Liberalism (Concepts in the Social Sciences)","John Gray",John,Gray,9780335194223,0335194222,,"Open University Press",1995-08-01,,,,,128,,,,,,,,,,,,,2021-06-21,1
book,"White Teeth","Zadie Smith",Zadie,Smith,9780241979358,0241979358,,Penguin,2016-05-16,,,,,560,,,,,,,,,,,,,2021-06-21,1
book,"The City and the City","China Miéville",China,Miéville,9781509886531,1509886532,"When the body of a murdered woman is found in the extraordinary, decaying city of Beszel, somewhere at the edge of Europe, it looks like a routine case for Inspector Tyador Borlú of the Extreme Crime Squad. But as he probes, the evidence begins to point to conspiracies far stranger, and more deadly, than anything he could have imagined. Soon his work puts him and those he cares for in danger. Borlú must travel to the only metropolis on Earth as strange as his own, across a border like no other.","Pan Macmillan",2018-04-05,,,,,208,,,,,,,,,,,,,2021-06-21,1
book,"Midnight's Children (Picador Books)","Salman Rushdie",Salman,Rushdie,9780330267144,0330267140,"London. 1982. Picador. 20x13. 462p.",Picador,1981-04-08,,,,,463,,,,,,,,,,,,,2021-06-21,1
book,"What I Loved","Siri Hustvedt",Siri,Hustvedt,9780340682371,034068237X,"A signed copy of &#039;What I Loved&#039;.",Sceptre,2003-01-20,,,,,370,,,,,,,,,,,,,2021-06-21,1
book,Underworld,"Don DeLillo",Don,DeLillo,9780684848150,0684848155,"While Eisenstein documented the forces of totalitarianism and Stalinism  upon the faces of the Russian peoples, DeLillo offers a stunning, at times  overwhelming, document of the twin forces of the Cold War and American  culture, compelling that &quot;swerve from evenness&quot; in which he finds events and  people both wondrous and horrifying. Underworld opens with a  breathlessly graceful prologue set during the final game of the Giants-Dodgers  pennant race in 1951. Written in what DeLillo calls &quot;super-omniscience&quot; the  sentences sweep from young Cotter Martin as he jumps the gate to the press  box, soars over the radio waves, runs out to the diamond, slides in on a fast ball,  pops into the stands where J. Edgar Hoover is sitting with a drunken Jackie  Gleason and a splenetic Frank Sinatra, and learns of the Soviet Union&#039;s second  detonation of a nuclear bomb. It&#039;s an absolutely thrilling literary moment. When  Bobby Thomson hits Branca&#039;s pitch into the outstretched hand of Cotter--the  &quot;shot heard around the world&quot;--and Jackie Gleason pukes on Sinatra&#039;s shoes, the  events of the next few decades are set in motion, all threaded together by the  baseball as it passes from hand to hand.   &quot;It&#039;s all falling indelibly into the past,&quot; writes DeLillo, a past that he carefully  recalls and reconstructs with acute grace. Jump from Giants Stadium to the  Nevada desert in 1992, where Nick Shay, who now owns the baseball, reunites  with the artist Kara Sax. They had been brief and unlikely lovers 40 years before,  and it is largely through the events, spinoffs, and coincidental encounters of their  pasts that DeLillo filters the Cold War experience. He believes that &quot;global events  may alter how we live in the smallest ways,&quot; and as the book steps back in time  to 1951, over the following 800-odd pages, we see just how those events alter  lives. This reverse narrative allows the author to strip away the detritus of history  and pop culture until we get to the story&#039;s pure elements: the bomb, the baseball  and the Bronx. In an epilogue as breathless and stunning as the prologue, DeLillo  fast-forwards to a near future in which ruthless capitalism, the Internet, and a  new, hushed faith have replaced the Cold War&#039;s blend of dread and euphoria.  Through fragments and interlaced stories--including those of highway killers,  artists, celebrities, conspiracists, gangsters, nuns, and sundry others--DeLillo  creates a fragile web of connected experience, a communal Zeitgeist that  encompasses the messy whole of five decades of American life, wonderfully  distilled. --Amazon.com","Prentice Hall & IBD",1998-07-27,,,,,832,,,,,,,,,,,,,2021-06-21,1
